2024-02-08T10:54:44.739+01:00 DEBUG 64148 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        o1_0.orderid,
        o1_0.order_date,
        o1_0.order_status,
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username,
        o1_0.total_price,
        u2_0.userid,
        u2_0.approved,
        u2_0.email,
        u2_0.password,
        u2_0.pending,
        u2_0.registration_date,
        sc3_0.cartid,
        sc3_0.created_date,
        sc3_0.total_price,
        sc3_0.user_userid,
        u2_0.update_date,
        ui2_0.id,
        ui2_0.address,
        ui2_0.first_name,
        ui2_0.last_name,
        ui2_0.phone,
        u2_0.user_role,
        u2_0.username,
        ui3_0.id,
        ui3_0.address,
        ui3_0.first_name,
        ui3_0.last_name,
        ui3_0.phone,
        u4_0.userid,
        u4_0.approved,
        u4_0.email,
        u4_0.password,
        u4_0.pending,
        u4_0.registration_date,
        u4_0.cart_id,
        u4_0.update_date,
        u4_0.user_role,
        u4_0.username,
        oi1_0.orders_orderid,
        oi1_1.order_item_id,
        oi1_1.order_created_at,
        oi1_1.order_id,
        oi1_1.order_status,
        oi1_1.price_product,
        oi1_1.product_id,
        oi1_1.product_name,
        oi1_1.quantity,
        oi1_1.shopping_cart_id 
    from
        orders o1_0 
    left join
        shopping_cart sc1_0 
            on sc1_0.cartid=o1_0.shopping_cart_cartid 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        user u2_0 
            on u2_0.userid=o1_0.userid 
    left join
        shopping_cart sc3_0 
            on sc3_0.cartid=u2_0.cart_id 
    left join
        user_information ui2_0 
            on ui2_0.id=u2_0.user_info_id 
    left join
        user_information ui3_0 
            on ui3_0.id=o1_0.user_infoid 
    left join
        user u4_0 
            on ui3_0.id=u4_0.user_info_id 
    left join
        orders_order_items oi1_0 
            on o1_0.orderid=oi1_0.orders_orderid 
    left join
        order_items oi1_1 
            on oi1_1.order_item_id=oi1_0.order_items_order_item_id 
    where
        o1_0.orderid=?
2024-02-08T10:54:44.750+01:00 DEBUG 64148 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        o1_0.orderid,
        o1_0.order_date,
        o1_0.order_status,
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username,
        p1_0.cart_id,
        p1_0.cart_product_id,
        p1_0.order_products_order_item_id,
        p1_0.price_per_product,
        p1_0.product_id,
        p1_0.quantity,
        o1_0.total_price,
        u2_0.userid,
        u2_0.approved,
        u2_0.email,
        u2_0.password,
        u2_0.pending,
        u2_0.registration_date,
        sc3_0.cartid,
        sc3_0.created_date,
        sc3_0.total_price,
        sc3_0.user_userid,
        u2_0.update_date,
        ui2_0.id,
        ui2_0.address,
        ui2_0.first_name,
        ui2_0.last_name,
        ui2_0.phone,
        u2_0.user_role,
        u2_0.username,
        ui3_0.id,
        ui3_0.address,
        ui3_0.first_name,
        ui3_0.last_name,
        ui3_0.phone,
        u4_0.userid,
        u4_0.approved,
        u4_0.email,
        u4_0.password,
        u4_0.pending,
        u4_0.registration_date,
        u4_0.cart_id,
        u4_0.update_date,
        u4_0.user_role,
        u4_0.username 
    from
        orders o1_0 
    left join
        shopping_cart sc1_0 
            on sc1_0.cartid=o1_0.shopping_cart_cartid 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        cart_product p1_0 
            on sc1_0.cartid=p1_0.cart_id 
    left join
        user u2_0 
            on u2_0.userid=o1_0.userid 
    left join
        shopping_cart sc3_0 
            on sc3_0.cartid=u2_0.cart_id 
    left join
        user_information ui2_0 
            on ui2_0.id=u2_0.user_info_id 
    left join
        user_information ui3_0 
            on ui3_0.id=o1_0.user_infoid 
    left join
        user u4_0 
            on ui3_0.id=u4_0.user_info_id 
    where
        o1_0.orderid=?
2024-02-08T10:54:44.752+01:00 DEBUG 64148 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        p1_0.product_id,
        p1_0.add_date,
        p1_0.product_category,
        p1_0.description,
        p1_0.price,
        p1_0.product_name,
        p1_0.stock 
    from
        product p1_0 
    where
        p1_0.product_id=?
2024-02-08T10:54:44.756+01:00 DEBUG 64148 --- [http-nio-8080-exec-1] org.hibernate.SQL                        : 
    select
        oi1_0.orders_orderid,
        oi1_1.order_item_id,
        oi1_1.order_created_at,
        oi1_1.order_id,
        oi1_1.order_status,
        oi1_1.price_product,
        oi1_1.product_id,
        oi1_1.product_name,
        oi1_1.quantity,
        oi1_1.shopping_cart_id 
    from
        orders_order_items oi1_0 
    join
        order_items oi1_1 
            on oi1_1.order_item_id=oi1_0.order_items_order_item_id 
    where
        oi1_0.orders_orderid=?
2024-02-08T10:54:44.761+01:00  INFO 64148 --- [http-nio-8080-exec-1] c.s.e.state.OrderNotPaidState            : Waiting for payment
2024-02-08T10:55:59.643+01:00 DEBUG 64148 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing PUT /api/v1/user/orders/status/1/prev
2024-02-08T10:55:59.656+01:00 DEBUG 64148 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : 
    select
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username 
    from
        user u1_0 
    where
        u1_0.username=?
2024-02-08T10:55:59.664+01:00 DEBUG 64148 --- [http-nio-8080-exec-5] org.hibernate.SQL                        : 
    select
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        sc2_0.cartid,
        sc2_0.created_date,
        sc2_0.total_price,
        sc2_0.user_userid,
        u1_0.update_date,
        ui1_0.id,
        ui1_0.address,
        ui1_0.first_name,
        ui1_0.last_name,
        ui1_0.phone,
        u1_0.user_role,
        u1_0.username 
    from
        shopping_cart sc1_0 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        shopping_cart sc2_0 
            on sc2_0.cartid=u1_0.cart_id 
    left join
        user_information ui1_0 
            on ui1_0.id=u1_0.user_info_id 
    where
        sc1_0.cartid=?
2024-02-08T10:55:59.674+01:00 DEBUG 64148 --- [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured PUT /api/v1/user/orders/status/1/prev
2024-02-08T10:56:02.871+01:00 DEBUG 64148 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Securing PUT /api/v1/user/orders/status/1/prev/
2024-02-08T10:56:02.878+01:00 DEBUG 64148 --- [http-nio-8080-exec-6] org.hibernate.SQL                        : 
    select
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username 
    from
        user u1_0 
    where
        u1_0.username=?
2024-02-08T10:56:02.880+01:00 DEBUG 64148 --- [http-nio-8080-exec-6] org.hibernate.SQL                        : 
    select
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        sc2_0.cartid,
        sc2_0.created_date,
        sc2_0.total_price,
        sc2_0.user_userid,
        u1_0.update_date,
        ui1_0.id,
        ui1_0.address,
        ui1_0.first_name,
        ui1_0.last_name,
        ui1_0.phone,
        u1_0.user_role,
        u1_0.username 
    from
        shopping_cart sc1_0 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        shopping_cart sc2_0 
            on sc2_0.cartid=u1_0.cart_id 
    left join
        user_information ui1_0 
            on ui1_0.id=u1_0.user_info_id 
    where
        sc1_0.cartid=?
2024-02-08T10:56:02.886+01:00 DEBUG 64148 --- [http-nio-8080-exec-6] o.s.security.web.FilterChainProxy        : Secured PUT /api/v1/user/orders/status/1/prev/
2024-02-08T10:56:25.797+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Securing PUT /api/v1/user/orders/status/1/revert
2024-02-08T10:56:25.828+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username 
    from
        user u1_0 
    where
        u1_0.username=?
2024-02-08T10:56:25.831+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        sc2_0.cartid,
        sc2_0.created_date,
        sc2_0.total_price,
        sc2_0.user_userid,
        u1_0.update_date,
        ui1_0.id,
        ui1_0.address,
        ui1_0.first_name,
        ui1_0.last_name,
        ui1_0.phone,
        u1_0.user_role,
        u1_0.username 
    from
        shopping_cart sc1_0 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        shopping_cart sc2_0 
            on sc2_0.cartid=u1_0.cart_id 
    left join
        user_information ui1_0 
            on ui1_0.id=u1_0.user_info_id 
    where
        sc1_0.cartid=?
2024-02-08T10:56:25.835+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] o.s.security.web.FilterChainProxy        : Secured PUT /api/v1/user/orders/status/1/revert
2024-02-08T10:56:25.837+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] horizationManagerBeforeMethodInterceptor : Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.startsteps.ecommerceapi.controller.OrderController.revertOrderStatus(java.lang.Long); target is of class [com.startsteps.ecommerceapi.controller.OrderController]
2024-02-08T10:56:25.838+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] horizationManagerBeforeMethodInterceptor : Authorized method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.startsteps.ecommerceapi.controller.OrderController.revertOrderStatus(java.lang.Long); target is of class [com.startsteps.ecommerceapi.controller.OrderController]
2024-02-08T10:56:25.840+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        o1_0.orderid,
        o1_0.order_date,
        o1_0.order_status,
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username,
        o1_0.total_price,
        u2_0.userid,
        u2_0.approved,
        u2_0.email,
        u2_0.password,
        u2_0.pending,
        u2_0.registration_date,
        sc3_0.cartid,
        sc3_0.created_date,
        sc3_0.total_price,
        sc3_0.user_userid,
        u2_0.update_date,
        ui2_0.id,
        ui2_0.address,
        ui2_0.first_name,
        ui2_0.last_name,
        ui2_0.phone,
        u2_0.user_role,
        u2_0.username,
        ui3_0.id,
        ui3_0.address,
        ui3_0.first_name,
        ui3_0.last_name,
        ui3_0.phone,
        u4_0.userid,
        u4_0.approved,
        u4_0.email,
        u4_0.password,
        u4_0.pending,
        u4_0.registration_date,
        u4_0.cart_id,
        u4_0.update_date,
        u4_0.user_role,
        u4_0.username,
        oi1_0.orders_orderid,
        oi1_1.order_item_id,
        oi1_1.order_created_at,
        oi1_1.order_id,
        oi1_1.order_status,
        oi1_1.price_product,
        oi1_1.product_id,
        oi1_1.product_name,
        oi1_1.quantity,
        oi1_1.shopping_cart_id 
    from
        orders o1_0 
    left join
        shopping_cart sc1_0 
            on sc1_0.cartid=o1_0.shopping_cart_cartid 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        user u2_0 
            on u2_0.userid=o1_0.userid 
    left join
        shopping_cart sc3_0 
            on sc3_0.cartid=u2_0.cart_id 
    left join
        user_information ui2_0 
            on ui2_0.id=u2_0.user_info_id 
    left join
        user_information ui3_0 
            on ui3_0.id=o1_0.user_infoid 
    left join
        user u4_0 
            on ui3_0.id=u4_0.user_info_id 
    left join
        orders_order_items oi1_0 
            on o1_0.orderid=oi1_0.orders_orderid 
    left join
        order_items oi1_1 
            on oi1_1.order_item_id=oi1_0.order_items_order_item_id 
    where
        o1_0.orderid=?
2024-02-08T10:56:25.846+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        o1_0.orderid,
        o1_0.order_date,
        o1_0.order_status,
        sc1_0.cartid,
        sc1_0.created_date,
        sc1_0.total_price,
        u1_0.userid,
        u1_0.approved,
        u1_0.email,
        u1_0.password,
        u1_0.pending,
        u1_0.registration_date,
        u1_0.cart_id,
        u1_0.update_date,
        u1_0.user_info_id,
        u1_0.user_role,
        u1_0.username,
        p1_0.cart_id,
        p1_0.cart_product_id,
        p1_0.order_products_order_item_id,
        p1_0.price_per_product,
        p1_0.product_id,
        p1_0.quantity,
        o1_0.total_price,
        u2_0.userid,
        u2_0.approved,
        u2_0.email,
        u2_0.password,
        u2_0.pending,
        u2_0.registration_date,
        sc3_0.cartid,
        sc3_0.created_date,
        sc3_0.total_price,
        sc3_0.user_userid,
        u2_0.update_date,
        ui2_0.id,
        ui2_0.address,
        ui2_0.first_name,
        ui2_0.last_name,
        ui2_0.phone,
        u2_0.user_role,
        u2_0.username,
        ui3_0.id,
        ui3_0.address,
        ui3_0.first_name,
        ui3_0.last_name,
        ui3_0.phone,
        u4_0.userid,
        u4_0.approved,
        u4_0.email,
        u4_0.password,
        u4_0.pending,
        u4_0.registration_date,
        u4_0.cart_id,
        u4_0.update_date,
        u4_0.user_role,
        u4_0.username 
    from
        orders o1_0 
    left join
        shopping_cart sc1_0 
            on sc1_0.cartid=o1_0.shopping_cart_cartid 
    left join
        user u1_0 
            on u1_0.userid=sc1_0.user_userid 
    left join
        cart_product p1_0 
            on sc1_0.cartid=p1_0.cart_id 
    left join
        user u2_0 
            on u2_0.userid=o1_0.userid 
    left join
        shopping_cart sc3_0 
            on sc3_0.cartid=u2_0.cart_id 
    left join
        user_information ui2_0 
            on ui2_0.id=u2_0.user_info_id 
    left join
        user_information ui3_0 
            on ui3_0.id=o1_0.user_infoid 
    left join
        user u4_0 
            on ui3_0.id=u4_0.user_info_id 
    where
        o1_0.orderid=?
2024-02-08T10:56:25.850+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        p1_0.product_id,
        p1_0.add_date,
        p1_0.product_category,
        p1_0.description,
        p1_0.price,
        p1_0.product_name,
        p1_0.stock 
    from
        product p1_0 
    where
        p1_0.product_id=?
2024-02-08T10:56:25.852+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    select
        oi1_0.orders_orderid,
        oi1_1.order_item_id,
        oi1_1.order_created_at,
        oi1_1.order_id,
        oi1_1.order_status,
        oi1_1.price_product,
        oi1_1.product_id,
        oi1_1.product_name,
        oi1_1.quantity,
        oi1_1.shopping_cart_id 
    from
        orders_order_items oi1_0 
    join
        order_items oi1_1 
            on oi1_1.order_item_id=oi1_0.order_items_order_item_id 
    where
        oi1_0.orders_orderid=?
2024-02-08T10:56:25.869+01:00 DEBUG 64148 --- [http-nio-8080-exec-8] org.hibernate.SQL                        : 
    update
        orders 
    set
        order_date=?,
        order_status=?,
        shopping_cart_cartid=?,
        total_price=?,
        userid=?,
        user_infoid=? 
    where
        orderid=?
2024-02-08T10:56:25.890+01:00  INFO 64148 --- [http-nio-8080-exec-8] c.s.e.state.OrderNotPaidState            : Waiting for payment
2024-02-08T11:00:51.163+01:00  INFO 64148 --- [SpringApplicationShutdownHook] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default'
2024-02-08T11:00:51.169+01:00 TRACE 64148 --- [SpringApplicationShutdownHook] o.h.type.spi.TypeConfiguration$Scope     : Handling #sessionFactoryClosed from [org.hibernate.internal.SessionFactoryImpl@66e5441e] for TypeConfiguration
2024-02-08T11:00:51.169+01:00 DEBUG 64148 --- [SpringApplicationShutdownHook] o.h.type.spi.TypeConfiguration$Scope     : Un-scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration$Scope@27ff1059] from SessionFactory [org.hibernate.internal.SessionFactoryImpl@66e5441e]
2024-02-08T11:00:51.176+01:00  INFO 64148 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-02-08T11:00:51.222+01:00  INFO 64148 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-02-08T11:00:53.979+01:00  INFO 64206 --- [main] c.s.e.EcommerceApiApplication            : Starting EcommerceApiApplication using Java 17.0.9 with PID 64206 (/Users/valentynakoshelnyk/Downloads/ecommerce-api/target/classes started by valentynakoshelnyk in /Users/valentynakoshelnyk/Downloads/ecommerce-api)
2024-02-08T11:00:53.980+01:00  INFO 64206 --- [main] c.s.e.EcommerceApiApplication            : The following 1 profile is active: "dev"
2024-02-08T11:00:54.530+01:00  INFO 64206 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-02-08T11:00:54.569+01:00  INFO 64206 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 34 ms. Found 9 JPA repository interfaces.
2024-02-08T11:00:54.955+01:00  INFO 64206 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8080 (http)
2024-02-08T11:00:54.961+01:00  INFO 64206 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-02-08T11:00:54.961+01:00  INFO 64206 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.17]
2024-02-08T11:00:54.987+01:00  INFO 64206 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-02-08T11:00:54.988+01:00  INFO 64206 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 987 ms
2024-02-08T11:00:55.147+01:00  INFO 64206 --- [main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-02-08T11:00:55.177+01:00  INFO 64206 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.1.Final
2024-02-08T11:00:55.206+01:00  INFO 64206 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@2fafa7b5
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@2fafa7b5
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@2fafa7b5
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@181098bf
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@181098bf
2024-02-08T11:00:55.242+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration true_false -> org.hibernate.type.BasicTypeReference@632b5c79
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@632b5c79
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@6a552721
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@6a552721
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@3815a7d1
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@3815a7d1
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@3815a7d1
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [B -> org.hibernate.type.BasicTypeReference@24dc150c
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@4bbc02ef
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@4bbc02ef
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration image -> org.hibernate.type.BasicTypeReference@f0c1ae1
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration blob -> org.hibernate.type.BasicTypeReference@783dc0e7
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@783dc0e7
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@361f26b4
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@1d9ff1e2
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@722b3ba2
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@722b3ba2
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@722b3ba2
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration integer -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration int -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T11:00:55.243+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@6487f7f8
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@2b62475a
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@4990b335
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@624d778e
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@39ae6408
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@39ae6408
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@cfacf0
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@cfacf0
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character -> org.hibernate.type.BasicTypeReference@4c8abec7
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration char -> org.hibernate.type.BasicTypeReference@4c8abec7
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@4c8abec7
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@45f241df
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration string -> org.hibernate.type.BasicTypeReference@f36f34d
2024-02-08T11:00:55.244+01:00 DEBUG 64206 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@f36f34d
